2.500000,-3.351372,-1.450302,1.037959,0.006256,0.015028,0.034495,0.999272,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,148.000000,21.500000,482.000000,161.000000,336.500000,261.500000
2.600000,-3.370143,-1.451639,1.038343,0.005048,0.015551,0.034448,0.999273,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,154.000000,21.000000,479.500000,160.000000,341.500000,259.000000
2.700000,-3.391085,-1.453205,1.038507,0.004964,0.017101,0.034372,0.999250,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,159.000000,20.500000,478.500000,159.000000,345.500000,257.000000
2.800000,-3.414003,-1.454874,1.038676,0.005791,0.017547,0.034536,0.999233,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,161.500000,22.000000,476.500000,159.000000,349.000000,257.000000
2.900000,-3.434252,-1.456749,1.038537,0.008505,0.017149,0.035206,0.999197,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,168.500000,23.000000,474.000000,158.500000,355.000000,255.500000
3.000000,-3.452532,-1.458549,1.038204,0.007426,0.015285,0.034595,0.999257,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,171.500000,24.500000,473.000000,158.500000,357.500000,254.000000
3.100000,-3.473761,-1.460943,1.037525,0.008858,0.021926,0.035119,0.999103,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,178.500000,24.500000,470.500000,156.500000,361.500000,251.500000
3.200000,-3.491306,-1.463317,1.037064,0.007156,0.034502,0.034672,0.998777,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,185.000000,28.000000,468.000000,156.500000,366.000000,253.000000
3.300000,-3.505952,-1.465792,1.037130,0.004443,0.038935,0.034014,0.998653,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,187.500000,29.500000,467.000000,157.500000,367.000000,254.000000
3.400000,-3.515495,-1.468143,1.036719,0.007334,0.040988,0.036034,0.998483,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,191.500000,32.000000,464.000000,157.500000,370.000000,255.000000
3.500000,-3.520419,-1.470631,1.037288,0.008729,0.044746,0.036732,0.998285,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,197.000000,35.000000,461.500000,157.500000,370.500000,256.000000
3.600000,-3.521353,-1.472388,1.038432,0.002832,0.042618,0.036237,0.998430,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,199.500000,36.000000,460.000000,158.000000,370.500000,256.000000
3.700000,-3.517999,-1.474175,1.039054,0.001611,0.040083,0.037470,0.998492,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,202.000000,36.500000,457.500000,157.000000,369.500000,256.000000
3.800000,-3.511300,-1.474990,1.040093,0.002435,0.038464,0.037376,0.998558,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,203.500000,37.500000,456.000000,157.000000,369.500000,256.500000
3.900000,-3.488208,-1.474426,1.042474,0.002352,0.033715,0.035098,0.998812,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,211.000000,36.500000,450.500000,156.000000,369.500000,256.500000
4.000000,-3.470553,-1.473153,1.043837,0.003580,0.034512,0.036029,0.998748,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,213.000000,36.000000,449.000000,155.000000,369.000000,256.500000
4.100000,-3.452363,-1.471652,1.045539,0.004109,0.033969,0.037481,0.998711,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,214.500000,35.000000,446.000000,154.000000,367.500000,255.500000
4.200000,-3.434412,-1.469929,1.046687,0.004274,0.031637,0.037780,0.998776,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,215.500000,35.000000,444.500000,154.000000,368.000000,254.500000
4.300000,-3.413033,-1.468022,1.047322,0.007607,0.031300,0.038299,0.998747,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,218.000000,34.000000,442.500000,153.500000,368.000000,253.500000
4.400000,-3.388645,-1.465738,1.046888,0.004740,0.026698,0.038429,0.998893,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,220.000000,34.000000,441.500000,153.000000,368.000000,252.000000
4.500000,-3.366035,-1.463147,1.045330,0.002404,0.026780,0.037969,0.998917,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,223.500000,34.500000,438.500000,153.500000,366.500000,250.000000
4.600000,-3.343641,-1.459553,1.042803,0.006264,0.025903,0.037688,0.998934,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,225.500000,33.500000,436.500000,153.000000,365.000000,249.000000
4.700000,-3.321378,-1.455155,1.039860,0.011616,0.027876,0.037413,0.998843,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,227.500000,32.500000,435.000000,152.500000,363.500000,247.000000
4.800000,-3.299408,-1.450468,1.037148,0.010428,0.027981,0.036873,0.998874,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,231.500000,30.500000,433.000000,152.000000,362.500000,244.500000
4.900000,-3.281885,-1.446969,1.035200,0.010555,0.029494,0.037512,0.998805,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,234.000000,31.500000,432.000000,152.000000,361.000000,244.000000
5.000000,-3.255736,-1.441622,1.032857,0.011523,0.031043,0.037405,0.998751,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,238.000000,30.500000,429.000000,151.000000,360.000000,241.000000
5.100000,-3.233759,-1.437244,1.031249,0.011087,0.031636,0.037382,0.998739,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,241.500000,30.000000,427.000000,150.500000,358.500000,240.000000
5.200000,-3.218285,-1.434322,1.030441,0.010916,0.032116,0.038024,0.998701,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,243.500000,30.000000,425.000000,150.500000,358.000000,240.000000
5.300000,-3.191321,-1.429328,1.029375,0.011494,0.031713,0.036650,0.998759,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,249.000000,29.000000,421.500000,150.000000,356.000000,238.500000
5.400000,-3.166333,-1.424816,1.029179,0.014051,0.029433,0.035611,0.998833,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,249.500000,29.000000,420.500000,150.000000,355.500000,238.500000
5.500000,-3.144427,-1.421288,1.029399,0.013235,0.020499,0.035476,0.999073,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,253.500000,28.500000,418.000000,149.500000,353.000000,239.000000
5.600000,-3.124741,-1.417995,1.029795,0.012405,0.011036,0.035131,0.999245,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,256.500000,28.500000,414.500000,148.500000,350.000000,239.000000
5.700000,-3.108425,-1.415214,1.030269,0.011714,0.005170,0.035179,0.999299,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,258.000000,28.500000,414.000000,148.500000,349.000000,240.000000
5.800000,-3.096608,-1.412886,1.031076,0.012293,0.003570,0.035547,0.999286,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,264.000000,29.500000,410.000000,148.500000,347.000000,242.500000
5.900000,-3.089714,-1.411222,1.030742,0.013620,0.003345,0.035750,0.999262,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,265.000000,30.000000,409.500000,148.500000,346.000000,243.500000
6.000000,-3.086661,-1.409906,1.029814,0.013135,0.000898,0.035037,0.999299,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,273.000000,35.500000,406.500000,152.000000,343.500000,247.500000
6.100000,-3.088360,-1.409341,1.028065,0.012841,0.002311,0.035956,0.999268,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,279.000000,39.000000,405.000000,154.000000,342.000000,251.000000
6.200000,-3.093253,-1.409490,1.025522,0.011738,0.002473,0.035659,0.999292,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,282.000000,39.000000,402.500000,154.000000,341.000000,252.000000
6.300000,-3.103254,-1.410290,1.022433,0.013160,0.000360,0.036596,0.999243,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,287.000000,39.500000,400.500000,153.000000,339.500000,251.500000
6.400000,-3.115889,-1.411713,1.019187,0.012788,0.002626,0.036622,0.999244,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,289.000000,40.500000,400.000000,154.000000,338.500000,252.500000
6.500000,-3.131479,-1.413810,1.015947,0.010337,0.006228,0.036686,0.999254,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,295.000000,41.500000,396.500000,154.500000,337.500000,250.500000
6.600000,-3.147444,-1.415825,1.013348,0.009043,0.008888,0.036149,0.999266,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,299.000000,41.500000,394.000000,154.500000,336.500000,249.000000
6.700000,-3.168472,-1.418414,1.011128,0.010161,0.011574,0.037263,0.999187,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,303.000000,41.500000,391.500000,154.500000,336.000000,248.000000
6.800000,-3.186583,-1.420507,1.010566,0.007621,0.010124,0.036500,0.999253,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,309.500000,43.000000,390.000000,155.500000,333.500000,247.500000
6.900000,-3.209610,-1.422848,1.011158,0.008326,0.011529,0.036904,0.999218,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,313.500000,43.000000,388.000000,155.000000,332.500000,246.500000
7.000000,-3.231293,-1.425114,1.012900,0.009182,0.012002,0.037688,0.999175,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,321.000000,45.500000,386.000000,157.000000,329.500000,247.500000
7.100000,-3.253553,-1.427095,1.015203,0.007690,0.011566,0.037283,0.999208,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,326.000000,48.500000,384.500000,158.500000,327.500000,248.500000
7.200000,-3.274025,-1.429083,1.018074,0.007662,0.011675,0.038030,0.999179,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,330.000000,49.000000,382.500000,158.500000,325.500000,248.500000
7.300000,-3.299446,-1.431270,1.021801,0.009420,0.010277,0.037744,0.999190,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,335.000000,51.000000,381.000000,159.000000,324.000000,249.000000
7.400000,-3.322950,-1.433492,1.025164,0.009304,0.011102,0.036958,0.999212,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,337.500000,51.500000,380.000000,160.000000,323.000000,249.500000
7.500000,-3.346679,-1.436458,1.028712,0.008348,0.010770,0.036548,0.999239,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,342.500000,53.000000,377.000000,161.000000,320.500000,249.500000
7.600000,-3.370957,-1.439657,1.031918,0.007873,0.009983,0.036251,0.999262,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,346.500000,54.000000,374.000000,161.500000,317.500000,249.500000
7.700000,-3.394978,-1.443110,1.034957,0.008773,0.012740,0.036983,0.999196,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,349.500000,55.000000,372.500000,162.500000,315.500000,249.500000
7.800000,-3.416904,-1.446407,1.037369,0.008256,0.012116,0.036402,0.999230,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,354.500000,56.000000,370.000000,163.500000,314.000000,250.000000
7.900000,-3.443409,-1.450820,1.039538,0.009611,0.011205,0.037280,0.999196,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,358.500000,56.500000,368.000000,164.500000,312.500000,250.500000
8.000000,-3.467826,-1.455136,1.041359,0.008745,0.012574,0.036033,0.999233,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,364.000000,57.000000,365.000000,166.000000,310.500000,251.000000
8.100000,-3.491748,-1.459690,1.043055,0.007495,0.018777,0.034985,0.999183,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,368.500000,57.500000,362.500000,167.500000,308.000000,252.500000
8.200000,-3.512028,-1.463838,1.044735,0.006409,0.028938,0.034587,0.998962,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,372.000000,59.000000,360.000000,168.500000,306.500000,253.000000
8.300000,-3.532942,-1.468567,1.046469,0.005646,0.035935,0.033777,0.998767,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,375.500000,61.500000,358.500000,170.500000,304.500000,255.000000
8.400000,-3.545742,-1.472159,1.047237,0.006427,0.034915,0.033423,0.998811,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,378.000000,63.000000,356.500000,172.000000,303.500000,256.500000
8.500000,-3.556844,-1.476784,1.048629,0.004334,0.035600,0.034453,0.998763,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,385.500000,63.500000,353.500000,172.500000,300.000000,256.500000
8.600000,-3.562830,-1.480171,1.050170,0.002617,0.034238,0.034689,0.998808,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,388.500000,64.500000,350.500000,173.000000,296.500000,257.500000
8.700000,-3.564933,-1.483345,1.051396,0.002474,0.033212,0.033494,0.998884,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,388.000000,64.000000,348.500000,173.500000,294.500000,258.000000
8.800000,-3.563834,-1.485715,1.052592,0.002814,0.033046,0.033537,0.998887,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,389.500000,64.000000,345.500000,173.500000,292.000000,258.500000
8.900000,-3.559440,-1.487742,1.052999,0.003076,0.029908,0.033291,0.998993,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,391.000000,64.500000,343.500000,174.500000,289.500000,260.000000
9.000000,-3.552679,-1.489321,1.053533,0.001708,0.029440,0.033393,0.999007,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,393.500000,64.000000,340.500000,175.500000,285.000000,261.000000
9.100000,-3.543279,-1.490609,1.053358,0.004711,0.031450,0.034505,0.998898,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,398.500000,64.000000,336.500000,176.500000,280.500000,262.000000
9.200000,-3.531897,-1.491618,1.053308,0.004868,0.031568,0.035922,0.998844,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,404.000000,60.500000,334.500000,172.500000,277.000000,259.000000
9.300000,-3.518685,-1.492098,1.052951,0.005439,0.027688,0.035571,0.998969,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,405.000000,59.000000,331.000000,172.500000,271.500000,259.000000
9.400000,-3.503465,-1.492476,1.052108,0.005806,0.026356,0.036693,0.998962,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,406.000000,60.500000,330.000000,173.500000,270.500000,259.500000
9.500000,-3.489542,-1.492796,1.051666,0.002797,0.025629,0.035471,0.999038,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,410.000000,60.500000,325.500000,174.500000,263.000000,260.500000
9.600000,-3.471631,-1.492950,1.050965,0.003338,0.026614,0.035869,0.998996,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,410.000000,62.000000,325.000000,174.500000,261.500000,261.000000
9.700000,-3.456221,-1.492153,1.050194,0.001732,0.026371,0.036309,0.998991,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,412.500000,61.500000,321.500000,174.500000,256.500000,260.500000
9.800000,-3.437218,-1.490484,1.048847,0.004300,0.024071,0.036430,0.999037,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,414.500000,60.500000,318.500000,174.000000,253.500000,260.500000
9.900000,-3.419798,-1.488761,1.047771,0.010333,0.025556,0.037138,0.998930,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,417.000000,59.500000,316.000000,173.000000,250.500000,258.500000
10.000000,-3.402304,-1.487111,1.046672,0.006043,0.024974,0.037391,0.998970,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,422.000000,59.000000,313.500000,172.500000,246.500000,257.500000
10.100000,-3.384735,-1.485430,1.045870,0.004079,0.024620,0.038127,0.998961,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,424.500000,57.000000,310.500000,171.500000,243.500000,256.500000
10.200000,-3.367314,-1.483847,1.045104,0.007204,0.024645,0.037640,0.998961,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,427.500000,57.000000,308.500000,171.500000,242.500000,255.500000
10.300000,-3.349709,-1.482319,1.044181,0.008147,0.024957,0.038626,0.998909,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,430.500000,57.000000,305.000000,172.000000,239.000000,255.500000
10.400000,-3.334029,-1.481045,1.043867,0.007438,0.025390,0.039089,0.998885,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,430.500000,56.000000,304.500000,172.000000,237.500000,255.500000
10.500000,-3.315037,-1.479366,1.043697,0.007582,0.025486,0.038741,0.998895,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,434.000000,55.000000,300.000000,171.500000,233.000000,254.500000
10.600000,-3.301152,-1.478167,1.043603,0.007624,0.026905,0.039415,0.998832,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,434.500000,55.000000,299.500000,171.500000,232.000000,254.500000
10.700000,-3.280594,-1.475749,1.043220,0.006448,0.025260,0.038061,0.998935,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,438.000000,54.500000,295.500000,171.000000,228.500000,254.000000
10.800000,-3.264261,-1.473867,1.042813,0.010444,0.025848,0.039194,0.998843,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,440.000000,54.500000,293.500000,171.000000,225.500000,253.500000
10.900000,-3.247732,-1.471827,1.042224,0.009156,0.027424,0.037934,0.998862,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,442.500000,54.000000,291.000000,170.500000,221.500000,253.500000
11.000000,-3.230958,-1.470037,1.041273,0.007846,0.030321,0.038500,0.998768,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,445.000000,54.000000,287.000000,170.500000,219.000000,254.000000
11.100000,-3.215514,-1.468390,1.040115,0.007592,0.030529,0.038741,0.998754,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,445.000000,53.000000,286.500000,169.500000,218.000000,253.000000
11.200000,-3.196546,-1.466157,1.038519,0.008771,0.028610,0.039121,0.998786,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,448.000000,54.000000,282.500000,169.500000,215.000000,253.000000
11.300000,-3.179331,-1.464262,1.037131,0.008433,0.029990,0.039357,0.998739,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,449.500000,54.000000,280.500000,169.000000,212.000000,253.500000
11.400000,-3.162702,-1.462273,1.035316,0.009472,0.020596,0.038679,0.998995,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,450.500000,54.000000,279.000000,168.000000,211.000000,253.500000
11.500000,-3.147997,-1.460569,1.033657,0.010197,0.007392,0.038411,0.999183,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,453.500000,51.500000,275.000000,165.000000,208.000000,251.000000
11.600000,-3.136423,-1.459631,1.031944,0.010578,0.003747,0.038228,0.999206,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,456.500000,51.500000,272.000000,163.500000,205.500000,250.500000
11.700000,-3.129424,-1.459170,1.030704,0.009998,0.003532,0.037732,0.999232,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,458.000000,53.000000,270.500000,164.000000,204.500000,251.000000
11.800000,-3.126276,-1.459079,1.029690,0.008384,0.003864,0.038333,0.999222,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,460.000000,53.000000,267.500000,162.500000,203.000000,250.500000
11.900000,-3.127325,-1.459273,1.029292,0.008488,0.003304,0.038185,0.999229,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,460.500000,53.000000,266.500000,162.500000,202.500000,250.500000
12.000000,-3.132064,-1.459426,1.029177,0.009951,0.005103,0.038353,0.999202,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,463.500000,54.000000,263.500000,161.500000,202.000000,250.000000
12.100000,-3.140209,-1.459854,1.029450,0.010641,0.007278,0.038894,0.999160,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,464.000000,55.000000,263.000000,161.500000,202.500000,250.500000
12.200000,-3.151042,-1.460689,1.029376,0.009627,0.006790,0.039630,0.999145,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,466.000000,54.000000,260.500000,160.500000,203.500000,249.500000
12.300000,-3.164360,-1.461708,1.029361,0.010326,0.009964,0.040128,0.999092,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,468.500000,54.500000,258.000000,159.500000,204.500000,248.000000
12.400000,-3.179581,-1.462993,1.029624,0.008138,0.011506,0.040036,0.999099,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,468.500000,54.000000,257.000000,159.500000,205.000000,248.000000
12.500000,-3.194685,-1.464161,1.030220,0.006858,0.013282,0.039874,0.999093,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,471.000000,56.000000,255.000000,159.500000,207.500000,247.500000
12.600000,-3.212321,-1.465379,1.030733,0.008379,0.014279,0.039827,0.999069,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,472.500000,57.000000,254.500000,160.500000,207.500000,248.000000
12.700000,-3.232645,-1.466545,1.031247,0.008252,0.012828,0.039606,0.999099,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,474.500000,57.500000,253.000000,161.000000,209.500000,247.500000
12.800000,-3.251755,-1.467385,1.031702,0.007941,0.014920,0.039680,0.999070,0.001778,0.010411,0.025915,-0.452404,0.564791,-0.528775,0.443552,476.500000,56.000000,251.000000,159.500000,212.000000,244.500000
